review_number,username,ratings,purchase_date,item_variation,location,text,has_image,subreview_sub 0_category,subreview_sub 0_content,subreview_sub 1_category,subreview_sub 1_content,subreview_sub 2_category,subreview_sub 2_content,original_file,original_review_key,length,word_count,avg_word_length,sentence_count,exclamation_count,question_count,caps_ratio,punctuation_ratio,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,malaysian_terms_count,malaysian_terms_ratio,product_terms_count,product_terms_ratio,has_mixed_language,has_specific_details,has_generic_phrases,has_promotional_language,repeated_words,spelling_errors,fake_score,predicted_label,true_label
3963,l*****4,5,2024-12-23 16:43:00,Variation: White 5000mAh,,Great product,False,,,,,,,results3.json,review 2439,13,2,6.0,1,0,0,0.0,0.0,0.6249,0.804,0.0,0.196,0,0.0,0,0.0,False,False,False,False,0,0,0.2,real,real
3037,a*****t,5,2024-03-07 20:47:00,Variation: White 10000mAh,,Functioning well,True,Performance, good,Durability, good,,,results3.json,review 1513,16,2,7.5,1,0,0,0.0,0.0,0.2732,0.677,0.0,0.323,0,0.0,0,0.0,False,False,False,False,0,0,0.30000000000000004,real,real
6601,irene872010,4,2023-03-14 19:08:00,"Variation: red,110x130cm (XL)",,buy2 n beans 4kg... though enough for 2 but only for 1😂,True,Material, quite tick,Functionality, ok for teenager,,,results5.json,review 615,55,13,3.3846153846153846,2,0,0,0.0,0.05454545454545454,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,1,1,0.15000000000000002,real,real
4261,airun2020,5,2025-03-27 21:19:00,Variation: Grey-199speed,,Ok..memang ok.. sampai dengan selamat dan sempurna balutannya 👍👍👍 terima kasih,True,Performance, ok,Durability, ok,,,results4.json,review 211,78,14,4.857142857142857,3,0,0,0.0,0.05128205128205128,0.0,0.0,0.0,1.0,3,0.21428571428571427,0,0.0,False,False,False,False,2,0,8.326672684688674e-17,real,real
37,t3chn0m4nc3r,4,2025-05-25 17:36:00,Variation: Apricot,,It's decent and sounds good. Just not sure if it's worth the asking price. 😕,False,Performance, Not sure at this price point.,Quality, Mixed feelings about the build quality,,,results1.json,review 37,76,19,3.263157894736842,3,0,0,0.0,0.02631578947368421,0.4287,0.27,0.11,0.619,0,0.0,1,0.05263157894736842,False,False,False,False,3,0,0.0,real,real
8272,kenit7444,5,2022-06-29 18:28:00,"Variation: red,110x130cm (XL)",,"barang sudah sampai dengan selamat dan cepat , terima kasih",True,,,,,,,results5.json,review 2286,59,10,5.0,1,0,0,0.0,0.01694915254237288,0.0,0.0,0.0,1.0,2,0.2,0,0.0,False,False,False,False,0,0,0.15000000000000002,real,real
30,alvinchow123,1,2025-06-10 01:35:00,Variation: Apricot,,Arrived with damaged box,True,Performance, Arrived with damaged box,Quality, Arrived with damaged box,,,results1.json,review 30,24,4,5.25,1,0,0,0.0,0.0,-0.4404,0.0,0.492,0.508,0,0.0,0,0.0,False,False,False,False,0,0,0.2,real,real
2736,r*****3,5,2024-09-10 18:37:00,Variation: Grey 10000mAh,,Belum try guna lagi tapi try magnetic tadi ok la dengan casing biasa.. kalau guna casing magsafe mungkin lagi kuat dia melekat.. overall semua ok,True,,,,,,,results3.json,review 1212,145,27,4.481481481481482,3,0,0,0.0,0.027586206896551724,0.5267,0.161,0.0,0.839,3,0.1111111111111111,0,0.0,False,False,False,False,6,0,0.0,real,real
11286,nurdalilanajihahbintimur,4,2025-01-03 21:50:00,Variation: Pink,,"Penghantaran laju, barang tak ada rosak or what, tq seller",True,Material, soft,Effectiveness, ok,,,results6.json,review 2294,58,12,4.083333333333333,1,0,0,0.0,0.034482758620689655,0.0,0.0,0.0,1.0,2,0.16666666666666666,1,0.08333333333333333,False,False,False,False,1,0,0.0,real,real
13279,m*****2,5,2022-02-09 12:43:00,Variation: Carbonara,,Yeah brg selamat sampai..cuma tula lmbt ckit..saya order 2 Feb tp 8 Feb Bru shipped out..nsib dekat je...so 9 Feb dh smpai😊thank you seller..bubble wrap pon tebal je..murah pulak tu..beli time promotion..tarikh expired pon ok je..lama la jgk,True,,,,,,,results7.json,review 1281,241,56,3.642857142857143,10,0,0,0.0,0.07883817427385892,0.5267,0.118,0.0,0.882,4,0.07142857142857142,1,0.017857142857142856,False,False,False,False,12,1,0.0,real,real
6591,160291am,5,2023-12-21 13:28:00,"Variation: Inner Bag,90*100 (M)",,"Dua kali repeat beli.. Terbaik.. Selesa dan memuaskan
..",True,Material, Good.,Functionality, Good,,,results5.json,review 605,56,11,4.363636363636363,4,0,0,0.0,0.10714285714285714,0.0,0.0,0.0,1.0,1,0.09090909090909091,0,0.0,False,False,False,False,2,0,0.15000000000000002,real,real
12091,n*****a,5,2023-06-11 23:23:00,Variation: Habanero Lime,,xtry yang lain lagi tapi chacharoni good but not the best since tak minat ramen 😔😔 nnti nak try yang lain pulak 😍😍,True,Quality, Good,Taste, gud,,,results7.json,review 93,114,23,4.0,1,0,0,0.0,0.0,-0.5577,0.071,0.166,0.764,2,0.08695652173913043,0,0.0,True,False,False,False,2,0,0.0,real,real
2495,h*****4,5,2025-05-27 12:45:00,Variation: Grey 10000mAh,,Barang dah sampai.... Tq seller... Saya beli ya... BTW Sya belum  Cuba lg kalu OK sya repeat order ya... Tq,True,Performance, Ok,Durability, Ok,,,results3.json,review 971,107,24,3.625,5,0,0,0.0,0.12149532710280374,0.296,0.104,0.0,0.896,4,0.16666666666666666,1,0.041666666666666664,False,False,False,False,5,1,0.0,real,real
14156,s*****_,5,2024-09-06 18:08:00,Variation: Cream Carbo,,"it really tastyyy
also it very delicious
the price is more cheaper than other shop",True,Quality, good,Taste, tasty,,,results7.json,review 2158,82,15,4.533333333333333,1,0,0,0.0,0.0,0.6115,0.222,0.0,0.778,0,0.0,1,0.06666666666666667,False,False,False,False,1,0,0.0,real,real
12453,u*****s,5,2022-09-12 18:51:00,Variation: Quattro Cheese,,"Dh lama sampai, siap makan habis dh baru ingat nk review hehe. Packaging bagus, seller balut dalam kotak so tkde pecah2. Yg quattro tu first time beli nk try rasa camne",True,Taste, spicy,Quality, good,,,results7.json,review 455,168,35,3.942857142857143,3,0,0,0.0,0.023809523809523808,0.0,0.0,0.0,1.0,3,0.08571428571428572,2,0.05714285714285714,False,True,False,False,4,1,0.0,real,real
1040,b*****6,5,2025-05-29 13:45:00,,Indonesia,"It's good, the material is thick, there is furing too",False,,,,,,,results2.json,review 947,53,13,3.3846153846153846,1,0,0,0.0,0.03773584905660377,0.4404,0.244,0.0,0.756,0,0.0,1,0.07692307692307693,False,False,False,False,2,0,0.0,real,real
4561,syahidaeida,5,2025-06-10 13:06:00,Variation: blue-150speed,,Kipas berfungsi dgn baik ...angin kuat n xbising ..blh dibawa kemana saja musim panas ni...terima kasih,True,,,,,,,results4.json,review 511,103,20,4.4,4,0,0,0.0,0.07766990291262135,0.0,0.0,0.0,1.0,1,0.05,0,0.0,False,False,False,False,1,0,0.15000000000000002,real,real
3895,lai.sin,5,2024-07-08 19:19:00,Variation: Grey 5000mAh,,Works great,False,Durability, tbc,Performance, ok,,,results3.json,review 2371,11,2,5.0,1,0,0,0.0,0.0,0.6249,0.804,0.0,0.196,0,0.0,0,0.0,False,False,False,False,0,0,0.2,real,real
14185,i*****g,5,2025-01-27 23:58:00,Variation: Cream Carbo,,terbelah tengah tapi tkpe effort seller use bubble wrap👍🏻👍🏻 cream carbo sedapp and tak pedasss,True,Taste, sedapppppp,Quality, sedap delivery laju,,,results7.json,review 2187,94,15,5.333333333333333,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.06666666666666667,1,0.06666666666666667,False,False,False,False,0,1,0.0,real,real
4184,syaaidenn,5,2025-05-14 10:06:00,Variation: Grey-120speed,,Barang sampai dengan selamat.Kualiti barang sngat baik walaupun harga murah.Cas cepat dan kekuatan angin kipas tinggi,True,,,,,,,results4.json,review 134,117,16,6.375,3,0,0,0.0,0.017094017094017096,0.0,0.0,0.0,1.0,3,0.1875,0,0.0,False,False,False,False,1,2,0.0,real,real
9103,jocelynlzy98,5,2024-08-09 18:11:00,Variation: green,,This hair brush is much better than certain hair brushes. The quality is good and does not collect water.,False,Material, plastic,Effectiveness, quite good for the hair brush,,,results6.json,review 111,105,21,4.142857142857143,3,0,0,0.0,0.01904761904761905,0.7845,0.331,0.0,0.669,0,0.0,1,0.047619047619047616,False,False,False,False,3,0,0.0,real,real
12748,b*****1,5,2024-03-05 06:49:00,Variation: Rose,,"Berbaloi dan murah 👍🏻. Pembungkusan pun elok je. Susun pun kemas tersusun dlm pembungkusan tu. tak rugi lh beli dkt sini. Hehehe, adik beradik pun suka makan. Terima kasih pd seller dan terima kasih pd yg menghantr. Penghntaran laju 👍🏻, hehehe, Nnt nk repeat lagi 😌",False,,,,,,,results7.json,review 750,265,55,4.0,7,0,0,0.0,0.033962264150943396,0.0,0.0,0.0,1.0,4,0.07272727272727272,1,0.01818181818181818,False,False,False,False,16,0,0.0,real,real
6763,r*****o,5,2023-01-06 09:54:00,"Variation: Inner Bag,110x130cm (XL)",,"Sorry gambar lain, barang bagus, delivery pun cepat ………….. kalau beli bean bag. Inner ni mesti beli.",True,,,,,,,results5.json,review 777,100,22,3.8181818181818183,4,0,0,0.0,0.06,-0.0772,0.0,0.075,0.925,4,0.18181818181818182,1,0.045454545454545456,False,False,False,False,3,1,0.0,real,real
14497,e*****a,5,2022-06-11 18:51:00,Variation: Quattro Cheese,,Received in a good condition and all the flavours ordered are complete. Thank you.,True,Taste, Original taste,Quality, Excellent,,,results7.json,review 2499,82,16,4.3125,3,0,0,0.0,0.024390243902439025,0.6597,0.329,0.0,0.671,0,0.0,0,0.0,False,False,False,False,1,0,0.0,real,real
3200,amalarash08,5,2024-11-08 13:35:00,Variation: Grey 10000mAh,,Terbaik 👍👍👍👍👍👍,True,,,,,,,results3.json,review 1676,14,2,6.5,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,1,0.45000000000000007,real,real
7679,rasidah32,5,2024-09-12 21:26:00,"Variation: red,100x120cm (XL)",,"Barang sampai ok tiada apa-apa kerosakkan..besar,warna pon sama macam yang di oder.kualiti sepadan dengan harga",True,,,,,,,results5.json,review 1693,111,19,5.105263157894737,3,0,0,0.0,0.036036036036036036,0.296,0.136,0.0,0.864,2,0.10526315789473684,0,0.0,False,False,False,False,0,2,0.0,real,real
4409,azmilgani,5,2025-04-25 17:20:00,Variation: White-120speed,,"Thank you seller.. sehari dah selamat mendarat. Performance memuaskan, harap dapat bertahan lama. Harga pun berpatutan. Recommended.",True,Durability, Good,Performance, Good,,,results4.json,review 359,132,23,5.043478260869565,6,0,0,0.0,0.05303030303030303,0.5106,0.223,0.0,0.777,2,0.08695652173913043,2,0.08695652173913043,False,True,False,False,3,0,0.0,real,real
9514,a*****s,5,2025-05-26 20:25:00,Variation: Pink,,Function betul untuk massage scalp. Love cepatt sampai,True,Material, plastic,Effectiveness, good,,,results6.json,review 522,54,9,5.222222222222222,2,0,0,0.0,0.018518518518518517,0.6369,0.375,0.0,0.625,1,0.1111111111111111,0,0.0,False,False,False,False,0,0,0.0,real,real
14282,n*****8,5,2021-07-31 23:01:00,Variation: Carbonara,,Received in good condition. Well wrapped by seller. Thank you seller.,True,,,,,,,results7.json,review 2284,69,14,4.214285714285714,4,0,0,0.0,0.043478260869565216,0.7579,0.484,0.0,0.516,0,0.0,2,0.14285714285714285,False,True,False,False,3,0,0.0,real,real
12940,s*****a,5,2024-02-07 11:02:00,Variation: Carbonara,,Barang dh sampai. Harga murah dari kedai lain. Fast delivery. Thankyou seller. Will repeat again.,True,Taste, good,Quality, nice,,,results7.json,review 942,97,20,4.15,6,0,0,0.0,0.05154639175257732,0.0,0.0,0.0,1.0,2,0.1,2,0.1,False,True,False,False,4,0,0.0,real,real
5328,a*****h,5,2025-04-15 20:18:00,Variation: Pink-199speed,,"Item received in good condition 
Thank you seller and courier",True,Durability, Good,Performance," Good, strong wind",,,results4.json,review 1278,61,10,5.1,1,0,0,0.0,0.0,0.6597,0.403,0.0,0.597,0,0.0,1,0.1,False,False,False,False,0,0,0.1,real,real
1961,s*****g,5,2024-05-28 22:44:00,Variation: Grey 10000mAh,,"Very responsive seller

Status updated 

Received in good condition",True,Performance, Not yet try,Durability, Update after,,,results3.json,review 437,67,9,6.222222222222222,1,0,0,0.0,0.0,0.6901,0.449,0.0,0.551,0,0.0,1,0.1111111111111111,False,False,False,False,0,0,0.1,real,real
5008,meiiling95,5,2025-04-23 16:44:00,Variation: Grey-150speed,,Kipas berfungsi dgn baik .,True,,,,,,,results4.json,review 958,26,5,4.4,2,0,0,0.0,0.038461538461538464,0.0,0.0,0.0,1.0,1,0.2,0,0.0,False,False,False,False,0,0,0.05000000000000002,real,real
235,a*****u,5,2025-04-12 17:55:00,,Indonesia,"Very GOOD +++ RECOMMENDATIONS FOR THOSE WHO LIKE TO WEAR ROKK <3, the material is thick, there is furing, there is no transparent, there are right and left pockets, the color is cute, it doesn't matter, it's not too long PASSS👌🏻 Cus DON'T HESITATE TO BUY!!️",True,,,,,,,results2.json,review 142,257,60,3.533333333333333,2,2,0,0.0,0.03501945525291829,0.8324,0.204,0.06,0.736,0,0.0,2,0.03333333333333333,False,True,False,False,16,1,0.0,real,real
239,c*****e,5,2024-12-18 20:54:00,,Indonesia,"Very good according to expectations, there is also a pocket on the right and left, comfortable to wear, will order this other color, thank you seller, always successful✨",True,,,,,,,results2.json,review 146,169,33,4.303030303030303,1,0,0,0.0,0.029585798816568046,0.8399,0.273,0.0,0.727,0,0.0,2,0.06060606060606061,False,True,False,False,5,1,0.0,real,real
13929,n*****a,5,2021-03-05 17:49:00,,,"Barang smpai dlm kotak dan tiada kerosakan apa2, penghantaran agak cpt thank you seller👍☺hrga pom berpatutan nnti boleh repeat order👍👍👍",True,,,,,,,results7.json,review 1931,135,21,5.523809523809524,1,0,0,0.0,0.007407407407407408,0.3612,0.116,0.0,0.884,0,0.0,0,0.0,False,False,False,False,0,3,0.2,real,real
8983,a*****g,5,2023-09-06 01:29:00,"Variation: Inner Bag,110x130cm (XL)",,Keriangan tanpa henti dengan 100GB Internet  Pantas untuk RM5 selama 7 hari! Miliki hari ini di https://cd.link/j4m5b . T&S,True,,,,,,,results5.json,review 2997,123,24,4.333333333333333,4,1,0,0.0,0.032520325203252036,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,1,2,0.15000000000000002,real,real
12152,k*****s,5,2022-03-03 00:12:00,Variation: Carbonara,,Delivery laju semua okay wrapping cun siap pakai bubble wrap lagi. Berbaloi beli dekat sini boleh tolak coins murah daripada kedai memang puas hati thank you seller,True,Taste, sedap,Quality, good,,,results7.json,review 154,164,28,4.928571428571429,2,0,0,0.0,0.006097560975609756,0.5267,0.15,0.0,0.85,3,0.10714285714285714,2,0.07142857142857142,False,True,False,False,0,0,0.0,real,real
7080,ammarmarz,5,2024-07-25 22:00:00,"Variation: Inner Bag,110x130cm (XL)",,"Beli foam 2kg dh cukup. Beli saiz besar,  jgn kecik,  x puas nk duduk satg",True,Functionality, ok,Material, kain tebal,,,results5.json,review 1094,74,18,3.2222222222222223,2,0,0,0.0,0.04054054054054054,0.0,0.0,0.0,1.0,2,0.1111111111111111,0,0.0,False,False,False,False,2,0,0.0,real,real
4963,joeshah726,3,2025-05-15 09:43:00,Variation: Grey-199speed+Head,,Beres...barang berfungsi dgn baikk......baru pakai..xtaw tahan ke x,True,,,,,,,results4.json,review 913,67,14,4.285714285714286,4,0,0,0.0,0.16417910447761194,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,1,0.15000000000000002,real,real
6978,alvinlim1979,5,2024-01-07 09:32:00,"Variation: gray,110x130cm (XL)",,"Good product quality and good value for money, fast delivery",True,,,,,,,results5.json,review 992,60,11,4.636363636363637,1,0,0,0.0,0.016666666666666666,0.802,0.539,0.0,0.461,0,0.0,3,0.2727272727272727,False,True,False,False,1,0,0.0,real,real
1897,d*****8,5,2025-02-13 11:16:00,Variation: Grey 10000mAh,,"Both item received very good this morning and tested should be ok, but need to fully charge both to 100% and retry again, thank you Shopee",True,Performance, Very Good,Durability, Ugreen Power Bank,,,results3.json,review 373,138,29,3.896551724137931,1,0,0,0.0,0.014492753623188406,0.7137,0.232,0.0,0.768,1,0.034482758620689655,1,0.034482758620689655,False,False,False,False,4,0,0.0,real,real
12451,w*****e,4,2022-11-18 20:56:00,Variation: Quattro Cheese,,Semua barang selamat sampai penghantaran laju dan okay semua baju diterima dalam keadaan baik semua baju cukup baju cantik kualiti okay seller pun okay terima kasih seller sangat berpuas hati dan akan releat lagi,True,Taste, sedap,Quality, ok,,,results7.json,review 453,212,34,5.264705882352941,1,0,0,0.0,0.0,0.5719,0.155,0.0,0.845,6,0.17647058823529413,2,0.058823529411764705,False,True,False,False,8,0,0.0,real,real
3789,glowishbeauty,5,2024-09-11 15:51:00,Variation: Grey 10000mAh,,Fast delivery.,False,,,,,,,results3.json,review 2265,14,3,4.333333333333333,2,0,0,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0,0.0,1,0.3333333333333333,False,False,False,False,0,0,0.35000000000000003,real,real
10139,e*****n,5,2025-03-29 13:35:00,Variation: Pink,,Silicon. so tak sakit kepala. best guna bila shampu rambut. tekan2 pun tak sakit.,True,,,,,,,results6.json,review 1147,81,18,3.7777777777777777,5,0,0,0.0,0.04938271604938271,0.6369,0.244,0.0,0.756,3,0.16666666666666666,0,0.0,False,False,False,False,5,1,0.0,real,real
9445,winnieding94,5,2025-03-01 10:13:00,Variation: Purple,,Barang sampai dalam keadaan baik dan bagus tiada kerosakan...harap membantu masalah kelemumur...,True,Effectiveness, Not yet try,Material, Okay,,,results6.json,review 453,96,15,5.666666666666667,3,0,0,0.0,0.0625,0.0,0.0,0.0,1.0,3,0.2,0,0.0,False,False,False,False,1,0,0.0,real,real
9572,w*****6,5,2025-02-22 04:32:00,Variation: Green,,Thank you kind seller for the special prices given and received the item....,True,Effectiveness, ok,Material, plastic,,,results6.json,review 580,76,14,4.571428571428571,2,0,0,0.0,0.05263157894736842,0.8225,0.462,0.0,0.538,0,0.0,1,0.07142857142857142,False,False,False,False,1,1,0.1,real,real
2509,ezu.ddin,4,2024-09-28 12:00:00,Variation: Grey 10000mAh,,"Product okay, cuma kotaknya tidak di ""wrap"" . Sedikit kemik pada bahagian kotaknya.",False,,,,,,,results3.json,review 985,83,17,4.294117647058823,3,0,0,0.0,0.03614457831325301,0.2263,0.147,0.0,0.853,1,0.058823529411764705,0,0.0,False,False,False,False,2,0,0.0,real,real
9767,d*****h,5,2024-10-02 00:15:00,Variation: Pink,,"Barang sampai dalam keadaan selamat...
Selesa dipakai... X bikin sakit kulit kepala... 
Terima kasih seller...
Suka sangat... Terbaikkkk....",True,Material, Good,Effectiveness, Berkesan,,,results6.json,review 775,140,24,5.083333333333333,7,0,0,0.0,0.1357142857142857,0.0,0.0,0.0,1.0,1,0.041666666666666664,1,0.041666666666666664,False,False,False,False,4,1,0.15000000000000002,real,real
11262,pgt87,5,2024-11-23 23:01:00,Variation: Pink,,Products received in good condition. Fast delivery. Well packed.,True,,,,,,,results6.json,review 2270,64,12,4.666666666666667,4,0,0,0.0,0.046875,0.6124,0.417,0.0,0.583,0,0.0,1,0.08333333333333333,False,False,False,False,2,0,0.1,real,real
1780,chiu_nanako,5,2024-10-12 17:11:00,Variation: White 10000mAh with cable,,"If you have an Iphone, this is the perfect product, tho I hope the in-built cable is usb c to lighting cuz most ugreen customers are apple users but it still okay overall😌",True,Durability," the product seems solid, I believe it would last long",Performance, its super good,,,results3.json,review 256,171,35,3.9714285714285715,1,0,0,0.0,0.011695906432748537,0.6858,0.192,0.0,0.808,1,0.02857142857142857,0,0.0,False,False,True,False,3,2,0.4,real,real
7269,h*****d,5,2023-07-08 01:39:00,"Variation: Inner Bag,110x130cm (XL)",,"Laju trusted seller. Inner boleh guna utk saiz XL. Terbaikk. 

Sorry pic tak berkenaan",True,Material, soft,Functionality, good,,,results5.json,review 1283,86,17,4.176470588235294,4,0,0,0.0,0.03488372093023256,0.4215,0.189,0.079,0.732,1,0.058823529411764705,1,0.058823529411764705,False,False,False,False,2,0,0.0,real,real
7207,mohdredzudin,5,2023-09-25 15:08:00,"Variation: brownness,110x130cm (XL)",,"Produk terbaik

Harga termurah

Servis okay

Penghantaran laju

Respon pantas

Seller trusted

1000/10",True,,,,,,,results5.json,review 1221,102,13,6.461538461538462,1,0,0,0.0,0.0,0.6124,0.312,0.0,0.688,1,0.07692307692307693,1,0.07692307692307693,False,False,False,False,0,1,0.0,real,real
11410,4*****l,5,2024-09-26 16:47:00,Variation: purple,,"Good every good , really good yeah so good . So much better , immediately good",True,,,,,,,results6.json,review 2418,78,16,3.9375,2,0,0,0.0,0.038461538461538464,0.9593,0.771,0.0,0.229,0,0.0,0,0.0,False,False,False,False,6,0,0.0,real,real
6293,b*****c,5,2025-04-02 21:34:00,"Variation: blue,110x130cm (XL)",,fast delivery and good product quality. Will purchase another one soon.,True,,,,,,,results5.json,review 307,71,13,4.6923076923076925,3,0,0,0.0,0.028169014084507043,0.4404,0.225,0.0,0.775,0,0.0,2,0.15384615384615385,False,True,False,False,1,0,0.0,real,real
11370,secretjsu,4,2024-12-12 22:25:00,Variation: purple,,Boleh digunakan dengan baik dan tiada kerosakan cuma kurang selesa,True,,,,,,,results6.json,review 2378,66,10,5.7,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.1,0,0.0,False,False,False,False,0,0,0.0,real,real
11249,tcliow2000,5,2024-11-29 16:22:00,Variation: Pink,,Item received today. Very fast delivery. Thank you very much.,True,,,,,,,results6.json,review 2257,61,13,4.0,4,0,0,0.0,0.04918032786885246,0.4144,0.235,0.0,0.765,0,0.0,1,0.07692307692307693,False,False,False,False,3,0,0.2,real,real
5745,jrdcm1nk1e,5,2025-03-03 18:47:00,Variation: White-Basic,,Cantikkk elokkk,True,,,,,,,results4.json,review 1695,15,2,7.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,0,0.45000000000000007,real,real
13236,f*****h,5,2024-02-29 18:18:00,Variation: Quattro Cheese,,"shipping okay , semua okay okay je , paling sedap quattro dengan cheese , sangat recommended",True,,,,,,,results7.json,review 1238,92,16,4.8125,1,0,0,0.0,0.03260869565217391,0.6705,0.455,0.0,0.545,3,0.1875,0,0.0,False,False,False,False,4,0,0.0,real,real
9289,n*****a,5,2025-01-07 12:50:00,Variation: green,,"Harga okay tapi keras tak sesuai pakai kat kepala jadi sakit, yang pink dalam video tu okay sedap je pakai",True,,,,,,,results6.json,review 297,106,21,4.142857142857143,1,0,0,0.0,0.009433962264150943,0.4215,0.174,0.0,0.826,4,0.19047619047619047,0,0.0,False,False,False,False,2,0,0.0,real,real
7639,noorazirahrebbin,3,2024-02-02 14:33:00,"Variation: flax brown,110x130cm (XL)",,Hnya kain sja smpai sangka ada kapas nya...macam dalam gambar....sy mau buat apa sama kain nya...😑😑😑,False,Functionality, jahitan okaylah,Material, tebal kapas tiada,,,results5.json,review 1653,100,22,3.8636363636363638,4,0,0,0.0,0.1,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,3,1,0.0,real,real
7624,aten270802,5,2021-02-16 18:14:00,"Variation: gray,110x130cm (XL)",,Cantiknyerrrrr bean bag ni .... Kain tebal . Inner pon nmpk exclusive.. recommended sgt2 . Cume refill bean je xde . Tq seller ...,False,,,,,,,results5.json,review 1638,130,25,4.28,7,0,0,0.0,0.09230769230769231,0.2023,0.083,0.0,0.917,0,0.0,1,0.04,False,False,False,False,3,2,0.30000000000000004,real,real
1503,r*****7,5,2025-04-15 05:47:00,,Indonesia,Cute sekaliiiii,True,,,,,,,results2.json,review 1410,15,2,7.0,1,0,0,0.0,0.0,0.4588,0.75,0.0,0.25,0,0.0,0,0.0,False,False,False,False,0,0,0.30000000000000004,real,real
8902,emysyazwanie,2,2021-02-22 17:35:00,"Variation: red,110x130cm (XL)",,The bean bag not included the filler so the price it quite expensive...pay for RM65 but you still have to buy the filler by your own 😅 its my false not read it wisely...better buy from local...,False,,,,,,,results5.json,review 2916,193,42,3.738095238095238,4,0,0,0.0,0.046632124352331605,0.0,0.0,0.0,1.0,0,0.0,1,0.023809523809523808,False,False,False,False,9,1,0.0,real,real
445,s*****k,5,2025-06-23 11:49:00,,Indonesia,"The second skirt order has arrived. It's good but something doesn't fit the right pocket, the hole is too small, the hole doesn't fit in the hand😌",True,,,,,,,results2.json,review 352,146,33,3.6363636363636362,2,0,0,0.0,0.02054794520547945,-0.5236,0.062,0.17,0.767,0,0.0,0,0.0,False,False,False,False,9,1,0.3,real,real
13304,s*****r,5,2024-01-31 09:11:00,Variation: Quattro Cheese,,taste good fast delivery but packaging need to improve all the 3 packet the ramen pecah2,True,,,,,,,results7.json,review 1306,88,16,4.5625,1,0,0,0.0,0.0,0.7003,0.309,0.0,0.691,0,0.0,2,0.125,False,True,False,False,1,1,0.0,real,real
2014,c*****m,5,2024-04-28 00:55:00,Variation: White 10000mAh,,Long lasting power bank but a bit thick and heavy. Still very stick to MagSafe cover.,True,Durability, very good and backup as battery,,,,,results3.json,review 490,85,18,3.888888888888889,3,0,0,0.0,0.023529411764705882,0.0,0.0,0.0,1.0,1,0.05555555555555555,0,0.0,False,False,False,False,1,0,0.0,real,real
1419,c*****n,4,2025-05-02 19:56:00,,Indonesia,"Good, tebel",False,,,,,,,results2.json,review 1326,11,3,3.3333333333333335,1,0,0,0.0,0.09090909090909091,0.4404,0.744,0.0,0.256,0,0.0,0,0.0,False,False,False,False,0,0,0.0,real,real
2639,e*****a,5,2025-05-19 14:48:00,Variation: Grey 10000mAh,,"Received in good condition. Convenient to use, dont have to carry cable.",True,,,,,,,results3.json,review 1115,72,15,4.066666666666666,3,0,0,0.0,0.041666666666666664,0.4404,0.209,0.0,0.791,0,0.0,0,0.0,False,False,False,False,2,0,0.0,real,real
289,d*****e,5,2024-12-06 20:22:00,,Indonesia,"Flowers guys are thick. Guaranteed not to print thighs when walking. G prints ass. Yes, compared to the price of 50 thousand, this is much better. I can't cm get 109k. Very cool mashaallah",False,,,,,,,results2.json,review 196,188,42,3.6904761904761907,6,0,0,0.0,0.03723404255319149,0.5709,0.206,0.088,0.705,0,0.0,1,0.023809523809523808,False,False,False,False,6,1,0.0,real,real
187,u*****3,5,2025-01-26 17:03:00,,Indonesia,"The second purchase, the hazelnut color is beautiful, the skirt is flowering, it's free to walk, if you can, size S-M, the skirt length is 96, the waist size is wider again, like size XXXL, thanks",True,,,,,,,results2.json,review 94,196,46,3.5,1,0,0,0.0,0.04591836734693878,0.9118,0.283,0.0,0.717,0,0.0,4,0.08695652173913043,False,True,False,False,18,0,0.0,real,real
4648,helme.gurahman,5,2024-10-17 20:49:00,Variation: White,,"gambar tiada kena mengena 😆 kipas kuat 
cantik senang pegang",True,,,,,,,results4.json,review 598,60,10,5.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.1,0,0.0,False,False,False,False,0,0,0.05000000000000002,real,real
6694,s*****9,5,2025-04-08 00:33:00,"Variation: Inner Bag,110x130cm (XL)",,Get it when live for good price. Although kasar but comfortable to sit on it.,True,Material, kasar cloth,,,,,results5.json,review 708,77,17,3.7058823529411766,3,0,0,0.0,0.025974025974025976,0.7506,0.33,0.0,0.67,0,0.0,1,0.058823529411764705,False,False,False,False,2,0,0.0,real,real
